date,theme,mention_number,old_basket,old_source,old_direction,new_basket,new_source,new_direction,new_reasoning,changed,override_exists
2026-06-12,Orbital / space-based compute,8,SPCX,OBVIOUS_UNIVERSE,LONG,SPXC,BAKER_NAMED,LONG,"Baker explicitly names SpaceX as the primary beneficiary of orbital compute economics on its IPO day, presenting a detailed first-principles cost model showing ~50% structural cost advantage over terrestrial data centers once Starship achieves full reusability. He frames SpaceX as the sole vertically integrated operator enabling this cost structure and describes it as a 'long-term structural inevitability.' This is clearly a high-conviction trade recommendation, not mere structural observation — he ties the thesis directly to SpaceX as the actionable investment. The pipeline tagged SPXC as the post-IPO ticker for SpaceX; I use that ticker as presented, though note that in current markets SPXC refers to SPX Technologies, not SpaceX. NVDA was tagged as implied but Baker does not make a specific recommendation on NVDA — GPUs are simply a component of the orbital cost model — so I exclude it from the basket.",YES,NO
2026-06-12,Power / watts as binding constraint,10,"VST, CEG",BAKER_NAMED,LONG,"SpaceX (IPO ticker unknown — SPXC is SPX Technologies, not SpaceX)",BAKER_NAMED,LONG,"Baker explicitly states he is a large shareholder who participated in the SpaceX IPO and frames it as a core long position tied to gigawatt-scale compute deployment. He cites a 55% IRR on the Colossus 1 data center and draws an Amazon early-capex analogy. This is unambiguously a trade recommendation. However, the pipeline incorrectly resolved SpaceX to SPXC, which is the ticker for SPX Technologies — a completely different company. SpaceX's actual post-IPO ticker is not confirmed in the summary. The NVDA implied tag is also unsupported — Baker discusses SpaceX's compute buildout, not Nvidia specifically. A human reviewer must confirm SpaceX's actual public ticker before executing. The thesis is clearly LONG SpaceX on a medium-term horizon anchored to compute capacity deployment.",YES,NO
2026-06-12,SPAC structural analysis,3,,NO_BASKET,MIXED,NO_BASKET,NONE,NONE,"This is a structural observation about Nvidia's GPU allocation dynamics and how they benefit SpaceX's compute buildout. Baker is not making a directional trade recommendation on any specific public stock. NVDA is mentioned as context (the supplier), not as a buy/sell target. The primary beneficiary, SpaceX, is described as privately held in the summary itself, and Baker is explaining a competitive advantage rather than recommending a trade. The pipeline's tagging of SPXC as a proxy for SpaceX is incorrect — SPXC is SPX Technologies, unrelated to SpaceX. Even on an IPO day, Baker is offering structural analysis about GPU procurement dynamics rather than a clear buy or sell thesis on any public equity.",YES,NO
2026-06-12,SpaceX ecosystem / Starship economics,11,SPCX,OBVIOUS_UNIVERSE,LONG,NO_BASKET,BAKER_NAMED,LONG,"Baker is clearly making a high-conviction trade recommendation: buy SpaceX at its IPO. He is a self-described large shareholder, participated in the IPO, and frames SpaceX's rapid cloud scaling as a transformative bull case. This is unambiguously a trade. However, the basket cannot be properly resolved because the pipeline incorrectly tagged SPCE (Virgin Galactic's ticker) as SpaceX — these are entirely different companies. SpaceX (Elon Musk's company) would have its own post-IPO ticker, which I cannot confirm. ORCL is mentioned solely as a comparison point ('surpassing Oracle') to illustrate SpaceX's growth velocity — Baker is not recommending buying or selling Oracle. Since the only trade target (SpaceX) has an unknown/incorrectly resolved ticker, the basket cannot be constructed. A human reviewer should identify the correct SpaceX IPO ticker and assign it to this LONG thesis.",YES,NO
2026-06-15,Bottleneck trade ending,2,,NO_BASKET,SHORT,NO_BASKET,NONE,NONE,"Baker is making a structural observation about the shifting investment landscape in AI supply chain — that the 'bottleneck trade' strategy is ending and investors should look for enduring franchise value instead. While he uses Ajinomoto as an illustrative example of why the bottleneck trade is failing, he does not recommend shorting Ajinomoto or any specific bottleneck stocks, nor does he name specific replacement holdings with enduring franchise value. This is thematic/strategic commentary about how to think about AI investing, not a specific trade recommendation with actionable tickers.",YES,YES
2026-06-15,CDN / token delivery path,1,"NET, FSLY, AKAM",BAKER_NAMED,LONG,"NET, FSLY, AKAM",BAKER_NAMED,SHORT,"Baker explicitly names Cloudflare (NET), Fastly (FSLY), and Akamai (AKAM) and argues they are pricing in a token-path-as-AI-infrastructure narrative that is not supported by actual token delivery volumes — estimating CDNs deliver less than 1% of global tokens. He frames this as contrarian against bullish CDN narratives, which constitutes a bearish/short thesis on these specific names. While confidence is moderate and language is cautious ('may be pricing in'), he is making a directional claim that specific named stocks are overvalued relative to their actual AI role. The pipeline tagged direction as LONG but Baker's actual argument is clearly bearish — these stocks are mispriced to the upside on a narrative not yet backed by fundamentals. Source is BAKER_NAMED since he explicitly names Cloudflare, Fastly, and Akamai.",YES,NO
2026-06-15,China AI distillation / export controls,8,"ASML, LRCX, AMAT, KLAC",OBVIOUS_UNIVERSE,LONG,NO_BASKET,NONE,NONE,"Baker is making a structural observation about how China's AI distillation advantage is eroding as Western labs lock down reasoning traces. The expanded summary explicitly states 'Baker presents no directly actionable public equity trade, as the primary actors (OpenAI, Anthropic, DeepSeek) are all private.' There are no named public tickers, no implied public beneficiaries, and the thesis is about private-company dynamics. This is industry commentary, not a trade recommendation.",YES,YES
2026-06-15,Datacenter physical assets,2,"EQIX, DLR",OBVIOUS_UNIVERSE,LONG,"META, AMZN, GOOGL, MSFT, EQIX, DLR",OBVIOUS_UNIVERSE,LONG,"Baker argues that EV/net PP&E is an increasingly important valuation metric and that installed physical assets will appreciate, referencing Goldman's 'halo trade' framework. The expanded summary makes clear this is not merely a structural observation but a directional thesis: 'asset-heavy AI infrastructure companies (hyperscalers, data center REITs, and similar capital-intensive businesses) are undervalued when assessed on this metric relative to their true replacement-cost value.' This is a high-conviction view with clear actionable implications. While the summary text itself describes the category rather than naming individual companies, the universe of 'hyperscalers and data center REITs with large hard-to-replicate installed physical infrastructure bases' resolves to a small, well-defined set: the four major hyperscalers (META, AMZN, GOOGL, MSFT) and the two dominant public data center REITs (EQIX, DLR). Using OBVIOUS_UNIVERSE rather than BAKER_NAMED because the summary describes the category/framework rather than explicitly listing tickers, though the pipeline tagged these as directly named. The thesis is clearly LONG — physical capital intensity as a feature, not a bug, in the AI buildout era.",YES,NO
2026-06-15,Inference economics / token factories,2,CRWV,BAKER_NAMED,LONG,"CRWV, NBIS",OBVIOUS_UNIVERSE,LONG,"Baker is making a high-conviction bullish argument that pure-play AI compute providers ('token factories' / neoclouds) have a durable, sufficient business model for 5-10 years without needing to build full-stack cloud capabilities. This is a clear trade thesis defending the neocloud business model against bears. The pipeline tagged CRWV as directly named, and the thesis broadly covers the neocloud category. Per the schema rules, 'neoclouds' maps to an obvious small public universe of CRWV and NBIS. Baker is explicitly arguing these companies should not be penalized for their focused model, which is a directional long thesis on the category. SpaceX is private and excluded.",YES,YES
2026-06-15,Meta AI transformation,3,META,BAKER_NAMED,LONG,NO_BASKET,NONE,NONE,"Baker explicitly frames Meta as a 'we'll see' situation with genuinely uncertain outcomes. He stops short of a bullish call, describes it as 'not a high-conviction long,' and says the depressed multiple creates 'optionality worth monitoring rather than dismissing outright.' This is analytical commentary about valuation skepticism and optionality, not a directional trade recommendation. The moderate confidence and hedged language ('we'll see,' 'outcome uncertain') reinforce that this is observation rather than actionable thesis.",YES,NO
2026-06-15,Optical networking / interconnect,12,"CIEN, COHR, LITE",BAKER_NAMED,LONG,"CRWV, NBIS",OBVIOUS_UNIVERSE,LONG,"Baker is making a high-conviction bullish argument specifically defending the neocloud business model, arguing that pure-play AI compute providers ('token factories') have a durable 5-10 year business without needing to build full cloud stacks. The pipeline tagged CRWV (CoreWeave) as directly named, and Baker references 'neocloud providers' as a category. The public neocloud universe is small and well-defined: CRWV and NBIS are the primary pure-play public neoclouds. This is clearly a trade recommendation — he's arguing these companies should not be penalized (i.e., are undervalued) for their focused model, which he frames as a feature. Source is OBVIOUS_UNIVERSE because while CRWV was named, the thesis extends to the neocloud category which has a small, obvious public set.",YES,NO
2026-06-15,Orbital / space-based compute,9,SPCX,OBVIOUS_UNIVERSE,LONG,NO_BASKET,NONE,NONE,"Baker's thesis is about SpaceX, which is a private company with no public ticker. He is arguing what will drive SpaceX's near-term valuation (terrestrial compute gigawatt ramp and Grok/Cursor adoption rather than long-duration space optionality), but this is commentary on a private company's valuation framework. The expanded summary itself acknowledges 'SpaceX remains private, so there is no direct public equity play.' While the thesis has indirect implications for how neocloud and AI infrastructure peers are priced, Baker does not name any specific public companies as beneficiaries or losers, so there is no actionable public equity trade recommendation here.",YES,NO
2026-06-15,Power / watts as binding constraint,11,"VST, CEG",BAKER_NAMED,LONG,NO_BASKET,NONE,NONE,"Baker's thesis is about SpaceX, which is a private company with no public ticker. The summary explicitly acknowledges 'SpaceX remains private, so there is no direct public equity play.' While Baker discusses datacenter gigawatt ramp and Grok/Cursor adoption as near-term valuation drivers for SpaceX, he does not name any public companies as beneficiaries or losers. The mention of neoclouds and AI infrastructure peers is purely contextual for pricing comparisons, not a trade recommendation. Commentary on private companies with no public ticker does not constitute a trade recommendation.",YES,NO
2026-06-15,Sovereign AI,1,,NO_BASKET,LONG,NO_BASKET,NONE,NONE,"Baker is making a structural observation about how sovereign AI will work for most countries (fine-tuning open-source models locally rather than building frontier models) and a geopolitical prediction about China falling behind. The summary explicitly states 'Baker names no specific publicly traded companies as direct plays.' The implied beneficiaries — 'open-source model providers' and 'local data center operators in non-US/China countries' — are extremely broad categories with no obvious small set of public tickers. This is industry-level commentary and a geopolitical thesis, not an actionable trade recommendation.",YES,NO
2026-06-15,SpaceX ecosystem / Starship economics,12,SPCX,OBVIOUS_UNIVERSE,LONG,NO_BASKET,NONE,NONE,"SpaceX is a private company with no public ticker. Baker's thesis is about SpaceX's near-term valuation drivers (terrestrial compute gigawatt ramp and Grok/Cursor adoption), but the expanded summary itself acknowledges 'SpaceX remains private, so there is no direct public equity play.' No public tickers were named or clearly implied as beneficiaries. The mention of neoclouds and AI infrastructure peers being 'priced relative to SpaceX' is too vague and indirect to constitute a trade recommendation on any specific public company.",YES,NO
2026-06-27,Anthropic valuation / efficiency,5,,NO_BASKET,LONG,NO_BASKET,NONE,NONE,"Baker is making a valuation argument about Anthropic, which is a private company with no public ticker. The expanded summary explicitly states 'No directly investable US-listed equity is the subject of this thesis.' Commentary on private companies without naming public beneficiaries does not constitute a trade recommendation, regardless of conviction level.",YES,NO
2026-06-27,China AI distillation / export controls,9,"ASML, LRCX, AMAT, KLAC",OBVIOUS_UNIVERSE,LONG,NO_BASKET,NONE,NONE,"Baker is making a structural observation about the narrowing US-China AI capability gap via distillation techniques. He describes the mechanism (iPhone farms querying US APIs, harvesting reasoning traces for RL training) and estimates China is ~9 months behind US frontier models. While this 'challenged some of his beliefs' about the durability of the US AI lead, he does not translate this into a specific trade recommendation — he does not say to short US AI incumbents, buy Chinese AI plays, or take any specific directional position. The named companies (OpenAI, Anthropic) are private, and NVDA was tagged as implied by the pipeline but Baker makes no directional argument about NVDA here. This is geopolitical/technology commentary about competitive dynamics, not an actionable trade thesis.",YES,YES
2026-06-27,DRAM / HBM memory bottleneck,16,MU,OBVIOUS_UNIVERSE,LONG,MU,BAKER_NAMED,LONG,"Baker makes a high-conviction argument that DRAM is the single most critical bottleneck in AI infrastructure, explicitly dismissing competing bottleneck candidates. He names Micron (MU) as the primary US-listed beneficiary and frames the investment implication as being long DRAM producers. SK Hynix and Samsung are mentioned but noted as non-US-listed; MU is the directly named, actionable ticker. This is clearly a trade recommendation with a named company and directional conviction, not mere structural commentary.",YES,NO
2026-06-27,Disaggregation prefill/decode,4,NVDA,OBVIOUS_UNIVERSE,LONG,"NVDA, CBRS",BAKER_NAMED,LONG,"Baker makes a high-conviction argument that disaggregation of inference into prefill and decode phases extends the economic life of older Nvidia GPUs (H100s, A100s) by 7-12 years, and that specialized decode chip vendors like Cerebras become critical infrastructure. He explicitly names Nvidia and Cerebras (CBRS) as beneficiaries, and the pipeline notes Groq was acquired by NVDA, so it consolidates into NVDA. This is a clear trade recommendation: NVDA benefits because its older GPU assets retain significant value (making AI capex more financeable), and CBRS benefits as a critical decode-optimized infrastructure provider. Both are named directly by Baker, making this BAKER_NAMED.",YES,NO
2026-06-27,Orbital / space-based compute,10,SPCX,OBVIOUS_UNIVERSE,LONG,NO_BASKET,NONE,NONE,"Baker's orbital compute thesis centers on SpaceX, which is a private company with no public ticker. The expanded summary explicitly states that Baker does not name any publicly traded equity as a direct beneficiary, and the TSLA connection via Megapod/Powerwall is described as speculative and not explicitly argued by Baker. The summary itself concludes this is 'primarily informational about a structural shift rather than an actionable public-equity trade.' Without any named or clearly implied public equity beneficiary, this is a structural/technological observation, not a trade recommendation.",YES,NO
2026-06-27,SpaceX ecosystem / Starship economics,13,SPCX,OBVIOUS_UNIVERSE,LONG,NO_BASKET,NONE,NONE,"Baker constructs a first-principles cost model for orbital compute vs terrestrial data centers, but the primary beneficiary is SpaceX, which is private. The expanded summary explicitly states Baker 'does not name any publicly traded equity as a direct beneficiary' and that the TSLA connection is 'speculative and not explicitly argued.' This is a structural/technological observation about a future shift, not an actionable public-equity trade recommendation. No public tickers were named or clearly implied by Baker.",YES,NO
2026-07-08,AI bubble not happening,7,SMH,OBVIOUS_UNIVERSE,LONG,NO_BASKET,NONE,NONE,"This is a market-level observation about tech sector valuations broadly — that multiples have compressed, tech trades at a discount to staples, and there is no bubble. Baker is not recommending any specific stock or narrow set of stocks. He is arguing against underweighting tech on valuation grounds, but 'tech broadly' is far too wide a universe to resolve to specific tickers. No companies are named or implied. This is sector-level commentary, not a trade recommendation.",YES,NO
2026-07-08,AI world models for gaming,1,"SONY, NTDOY",BAKER_NAMED,LONG,"MSFT, SONY, NTDOY, RBLX",OBVIOUS_UNIVERSE,LONG,"Baker argues AI world models will cut AAA game dev costs ~90%, creating a content explosion that structurally benefits platform holders (who gain from content abundance driving engagement/subscribers) and harms incumbent game studios (who face margin compression from low-cost entrants). This is a clear directional thesis: long platform holders. While the expanded summary doesn't explicitly name companies, 'video game platform holders' maps to a small, obvious universe of public companies: Microsoft (Xbox/Game Pass), Sony (PlayStation), Nintendo, and Roblox as a UGC gaming platform. The pipeline tagged these as directly named. The negative thesis on AAA game studios (EA, TTWO, etc.) is structural context but no specific studios are named for shorting, so I treat this as a LONG rather than PAIR_TRADE. META was tagged as implied but is not primarily a gaming platform holder, so I exclude it. Moderate confidence but with a clear directional trade implication favoring specific beneficiaries.",YES,NO
2026-07-08,Broad AI bullish / early innings,8,SMH,OBVIOUS_UNIVERSE,LONG,NO_BASKET,NONE,NONE,"This is a structural observation about the semiconductor industry, not a specific trade recommendation. Baker argues that AI's probabilistic computation permanently increases semiconductor intensity vs. deterministic software — this is a broad, foundational thesis about an entire industry's secular trajectory. The expanded summary explicitly frames this as a philosophical investment framework ('first love as an investor') and states 'semiconductor exposure should be treated as a long-term structural position, not a trade.' He does not narrow to specific beneficiaries within the thesis; he uses the broad phrase 'silicon is going to eat the world.' While the pipeline tagged NVDA, AMD, AVGO, TSM, MRVL, ARM, the actual thesis summary contains no mention of specific companies — these tickers likely appeared elsewhere in the conversation. Per the rules, 'AI infrastructure beneficiaries without specifics = NO_BASKET' and structural industry observations are not trade recommendations.",YES,NO
2026-07-08,Edge AI as bear case for cloud,7,"AAPL, QCOM",CONSTRUCTED,MIXED,NO_BASKET,NONE,NONE,"Baker is dismissing a speculative disruption thesis (AI cloud rendering replacing local GPU rendering) as economically 'ridiculous' within a 5-7 year timeframe. This is a structural technology observation about the infeasibility of a specific bear case, not a trade recommendation. He is not saying 'buy on-device GPU vendors' — he is saying 'this particular disruption narrative is wrong.' While it implicitly supports the continued relevance of companies like QCOM, AAPL, NVDA, and AMD, dismissing a bear case is not the same as making a bullish call. There are many other factors affecting these stocks, and Baker does not frame this as an investment thesis on any of them. The summary itself notes this is 'a bearish view on a speculative AI disruption thesis rather than a bullish call on any specific company.'",YES,NO
2026-07-08,Power / watts as binding constraint,12,"VST, CEG",BAKER_NAMED,LONG,NO_BASKET,NONE,NONE,"Baker is making a structural/macro observation that physical constraints (power and wafer capacity) will prevent AI infrastructure from becoming a bubble, and that the cycle will be longer and more durable than skeptics expect. This is a market-level opinion akin to 'AI is not a bubble' or 'scaling laws are intact.' TSM is referenced as context for the wafer constraint, not as a buy recommendation. No specific beneficiaries are named or clearly implied as actionable trades. The thesis could support positions in many AI infrastructure names but Baker does not narrow it to specific companies.",YES,NO
2019-11-26,Metaverse / gaming as platform,1,"ATVI, EA, TTWO",BAKER_NAMED,LONG,"ATVI, EA, TTWO",BAKER_NAMED,LONG,"Baker explicitly names specific gaming franchises—Call of Duty (Activision Blizzard/ATVI), Battlefield (EA), and Rockstar titles (Take-Two/TTWO)—and argues with high conviction that the market systematically undervalues these companies by pricing them as hit-driven rather than recognizing their social network effects and persistent franchise value. This is a clear long trade recommendation: the market is wrong about the recurring earnings power of these franchise holders, and they should be owned long-term. Ubisoft (Assassin's Creed) was also mentioned but is not US-listed. The tickers are resolved from explicitly named franchises/companies, making this BAKER_NAMED.",NO,YES
2020-05-07,Metaverse / gaming as platform,3,"ATVI, EA, TTWO",BAKER_NAMED,LONG,"ATVI, EA, TTWO",BAKER_NAMED,LONG,"Baker explicitly argues that video game publishers are the foundational platform layer for the Metaverse and that existing game IP owners with large player bases and social graphs are the first-order winners, framing this as a high-conviction long thesis. The pipeline tagged ATVI, EA, TTWO, and EPIC as directly named. EPIC (Epic Games) is private and must be excluded. The implied tickers (NTDOY, SNE, MSFT) appear to be pipeline-inferred additions beyond what Baker specifically named, so I stick with the directly named public tickers. This is clearly a trade recommendation — Baker is not merely making a structural observation but explicitly suggesting long positions in major game publishers.",NO,YES
2020-07-27,ASML / semcap equipment criticality,1,ASML,BAKER_NAMED,LONG,ASML,BAKER_NAMED,LONG,"Baker explicitly names ASML as 'the single most important company on the planet' and argues it is the irreplaceable chokepoint for continued Moore's Law scaling and all downstream AI compute. He provides concrete evidence (Intel's failure to adopt EUV) to support the thesis. This is a high-conviction, named long recommendation in ASML, not merely a structural observation — Baker is clearly arguing ASML should be owned as a long-term investment.",NO,NO
2020-07-27,Nvidia GPU moat / CUDA ecosystem,1,NVDA,BAKER_NAMED,LONG,NVDA,BAKER_NAMED,LONG,"Baker explicitly names Nvidia and its CUDA ecosystem as the basis for a high-conviction long position. He details the structural moat (CUDA switching costs, historical precedent of processor incumbents never being unseated, $2B per architecture cycle outspending challengers) and directly argues that competitive threats from AMD and startups are unlikely to succeed. This is clearly a trade recommendation on a named company with a specific directional view, not mere industry commentary.",NO,NO
2020-11-15,Target / omnichannel retail,2,TGT,BAKER_NAMED,LONG,TGT,BAKER_NAMED,LONG,"Baker explicitly pitches Target (TGT) as his Sohn Australia 2020 idea, arguing it is materially undervalued by consensus due to its e-commerce transformation. He names the company directly, provides specific financial metrics (194% digital revenue growth, 15x FY23 earnings), and the investment implication is clearly a long position. This is a high-conviction, named trade recommendation.",NO,NO
2021-11-01,DISH / 5G bearish,1,"T, VZ, TMUS",OBVIOUS_UNIVERSE,SHORT,"T, VZ, TMUS",OBVIOUS_UNIVERSE,SHORT,"Baker makes a high-conviction structural argument that 5G enables no new killer application unlike 3G (mobile internet) and 4G (streaming), characterizing it as a pure cost treadmill for carriers who must spend heavily on spectrum and infrastructure without unlocking new monetizable use cases. The explicit investment implication stated in the summary is 'structurally bearish on incumbent mobile operators' who face elevated capex without corresponding ARPU uplift, compressing long-term ROIC. While the expanded summary discusses 'carriers' and 'incumbent mobile operators' generically rather than naming specific companies, the universe of US incumbent mobile operators is tiny and obvious: AT&T (T), Verizon (VZ), and T-Mobile (TMUS). The directional implication is clearly bearish/short. I exclude ORAN as the context appears US-focused. Source is OBVIOUS_UNIVERSE rather than BAKER_NAMED because the summary text refers to the category generically, though the pipeline indicates these tickers may have been directly named in the original source material.",NO,YES
2024-07-01,Humanoid robotics / Tesla Optimus,2,TSLA,BAKER_NAMED,LONG,TSLA,BAKER_NAMED,LONG,"Baker argues that LLM/transformer reasoning embedded in humanoid robots will revolutionize blue-collar work, and specifically references Tesla's position at the intersection of humanoid robotics (Optimus) and FSD as a beneficiary. The pipeline confirms TSLA was directly named. While the thesis has a structural/technology observation component, it identifies Tesla as the clear investment beneficiary of the convergence of LLM capabilities with robotics and autonomous driving. Moderate confidence tempers conviction but the directional implication is clearly long TSLA.",NO,NO
2024-07-01,Nvidia GPU moat / CUDA ecosystem,3,NVDA,BAKER_NAMED,LONG,NVDA,BAKER_NAMED,LONG,"Baker makes a high-conviction long case for Nvidia specifically, citing ~99% share of frontier AI training compute, CUDA ecosystem lock-in, and structural difficulty of displacement. He names NVDA explicitly as the beneficiary. GOOGL is mentioned only as context (TPUs as the most advanced alternative that has still failed to displace Nvidia), and AMD/Lisa Su is referenced only in the context of exceptional CEOs, not as a trade. Neither GOOGL nor AMD are recommended as trades here — they are supporting evidence for the NVDA thesis. This is a clear, single-name long recommendation.",NO,NO
2024-08-07,Google TPU competitive position,1,GOOGL,BAKER_NAMED,LONG,GOOGL,BAKER_NAMED,LONG,"Baker explicitly argues that Google's TPU-enabled context caching is a structural cost advantage for enterprise AI that the market has not yet fully appreciated, stating it will 'take people time to appreciate how powerful this is.' He frames GOOGL as structurally undervalued as an enterprise AI platform. This is a high-conviction, specific, actionable trade recommendation centered on a named company (Google/GOOGL) with a clear directional thesis (long) based on an underappreciated competitive moat.",NO,NO
2024-08-07,Humanoid robotics / Tesla Optimus,3,TSLA,BAKER_NAMED,LONG,TSLA,BAKER_NAMED,LONG,"Baker and Gracias explicitly name Tesla and its Optimus robot program as the leading candidate for embodied AGI, arguing it is years ahead of competitors due to its unique vision system trained on hundreds of millions of miles of driving data. The investment implication is a clear, high-conviction long in TSLA. Gracias provides a concrete timeline (factory tasks now, bellhop-level tasks in 3-5 years), reinforcing the directional trade thesis. xAI is mentioned but is private and not actionable. TSLA is the sole public ticker directly named and argued for.",NO,NO
2024-08-07,Meta AI transformation,1,META,BAKER_NAMED,LONG,META,BAKER_NAMED,LONG,"Baker argues Meta has dramatically improved its competitive position through its AI pivot, specifically highlighting Zuckerberg's strategic decision to place an AI search interface atop every Meta app reaching 3-4 billion phones. He calls this move 'gangster' and credits the discipline to abandon the metaverse narrative. The clear investment implication is bullish META. While GOOGL is mentioned as facing a competitive threat from Meta's distribution scale, Baker is not recommending shorting GOOGL — the Google reference serves as context for why META's positioning has improved. The thesis is directionally clear enough to constitute an implied trade recommendation despite moderate confidence and no explicit buy/sell framing. Source is BAKER_NAMED since he specifically discusses Meta by name with detailed strategic rationale.",NO,NO
2024-08-27,Humanoid robotics / Tesla Optimus,4,TSLA,BAKER_NAMED,LONG,TSLA,BAKER_NAMED,LONG,"Baker makes a high-conviction argument that humanoid robots will dominate robotics due to manufacturing scale cost advantages, and explicitly identifies Tesla's Optimus program as 'the clearest example of a US-listed company positioned to benefit.' He cites Tesla's structural advantages in batteries, actuators, motors, and proprietary datasets. This is not merely a technology trend observation — Baker specifically names Tesla as the actionable beneficiary of this thesis, making it a trade recommendation. The conviction level is high, the company is named, and the directional implication (long) is clear.",NO,NO
2024-08-27,Nvidia GPU moat / CUDA ecosystem,5,NVDA,BAKER_NAMED,LONG,NVDA,BAKER_NAMED,LONG,"Baker makes a high-conviction argument that NVIDIA's CUDA software ecosystem creates a durable, quantifiable moat via the MAMF metric (83% efficiency vs AMD's 60%), and that this moat is more defensible than hardware-focused analyses suggest. He names NVDA and AMD explicitly, but the primary investment implication is bullish on NVDA — AMD is referenced as evidence of how difficult it is to close the software gap, not as an explicit short recommendation. AMD has a broad business beyond GPU compute (CPUs, etc.), so Baker's critique of AMD's GPU compute ambitions doesn't clearly translate to a 'short AMD' trade. The core thesis is that NVDA's competitive position is structurally stronger than the market appreciates, making this a LONG NVDA recommendation.",NO,NO
2024-12-07,MSTR / Bitcoin strategy risk,1,MSTR,BAKER_NAMED,SHORT,MSTR,BAKER_NAMED,SHORT,"Baker explicitly names MicroStrategy (MSTR) and builds a detailed, high-conviction structural bear case: the underlying software business (~$400M revenue, ~$75M supportable interest expense) provides a thin equity cushion relative to the growing Bitcoin-collateralized debt load, fixed income markets require heavy over-collateralization of Bitcoin, and the strategy hits a structural ceiling as it scales ('no trees grow to the sky'). While he disclaims holding a position himself, the clear implication of his argument is that MSTR is structurally flawed and will break down — a directional short thesis. He also notes many hedge funds are already short based on this same structural view, reinforcing that this is an actionable trade idea rather than idle commentary. MSTR is explicitly named, making the source BAKER_NAMED.",NO,NO
2025-01-04,Tesla / EV / FSD,2,TSLA,BAKER_NAMED,LONG,TSLA,BAKER_NAMED,LONG,"Baker explicitly discusses Tesla's FSD technology crossing into mainstream adoption in 2025, citing personal experience as evidence it 'works today.' The investment implication is straightforwardly bullish on Tesla, as accelerating FSD adoption would drive hardware sales and high-margin software/subscription revenue. Tesla is named directly and is the sole beneficiary of this thesis. While confidence is moderate and no price targets are given, this is clearly a directional call on a specific stock rather than a broad industry observation.",NO,NO
2025-01-28,Humanoid robotics / Tesla Optimus,5,TSLA,BAKER_NAMED,LONG,TSLA,BAKER_NAMED,LONG,"Baker specifically names Tesla Optimus as the product he expects to have in his home by 2026, and frames 2025 as the credibility inflection point for humanoid robotics. While the thesis is partly a technology trend prediction, the specific naming of Tesla Optimus with a concrete deployment timeline (consumer deployment by 2026) and the argument that this will fundamentally alter US productivity makes it a directional, company-specific bullish thesis. Tesla is explicitly named as the vehicle through which this plays out. Moderate confidence and the predictive/observational framing make this less forceful than a direct 'buy TSLA' call, but the implication is clearly bullish on Tesla's robotics segment.",NO,NO
2025-10-22,China AI distillation / export controls,5,"ASML, LRCX, AMAT, KLAC",OBVIOUS_UNIVERSE,LONG,"ASML, AMAT, KLAC, LRCX",OBVIOUS_UNIVERSE,LONG,"Baker makes a high-conviction argument that US export controls are working and have extended the Western semiconductor lead to multi-decade duration. While the primary thesis is about export controls, the clear and stated investment implication is that Western semicap equipment companies face no credible Chinese competitive threat, reinforcing the durability of their moats and pricing power. This is specific enough to constitute a bullish trade thesis for semicap equipment names. Baker does not appear to name specific tickers, but the category 'Western semiconductor equipment companies with dominant positions' maps to a small, obvious universe of public companies: ASML, AMAT, KLAC, LRCX. The mention of 'design companies' is broader but the core argument about tacit manufacturing knowledge and equipment moats most directly benefits the semicap equipment makers.",NO,YES
2025-10-22,Intel recovery / foundry failure,3,INTC,BAKER_NAMED,LONG,INTC,BAKER_NAMED,LONG,"Baker makes a specific bullish case for Intel under new CEO Lip-Bu Tan, arguing it has a credible recovery path with US government equity support and that domestic wafer production could command ~100% price premiums. This is a directional trade thesis on a named company. TSM is referenced only as supporting evidence (TSMC Arizona fab selling out at 20% premium proves the geopolitical premium thesis) rather than as a separate trade recommendation. The thesis is clearly actionable: buy INTC because the turnaround is credible and the foundry business could be far more valuable than currently priced.",NO,NO
2025-10-22,Nvidia GPU moat / CUDA ecosystem,6,NVDA,BAKER_NAMED,LONG,NVDA,BAKER_NAMED,LONG,"Baker makes a high-conviction case that Nvidia is extremely difficult to displace, calling attempts to out-GPU the GPU 'a fool's errand.' He explicitly names NVDA and grounds its moat in the CUDA ecosystem and deep systems stack. AMD is mentioned as lacking this integrated stack (negative context, not a short recommendation). GOOGL (TPU) and AMZN (Trainium) are cited as evidence supporting NVDA's durability — it took Google three TPU generations and AWS still needs 2-3 more generations — but these are supporting examples, not short targets (they are massive diversified companies). The clear, actionable trade is LONG NVDA. The other tickers are contextual, not trade recommendations.",NO,NO
2025-10-22,Reasoning / inference-time compute,4,GOOGL,BAKER_NAMED,LONG,GOOGL,BAKER_NAMED,LONG,"Baker explicitly names four scaled foundation model companies as beneficiaries of the reasoning model data flywheel: OpenAI, Anthropic, XAI, and Google DeepMind. He calls them 'dramatically better investments' post-reasoning models, which is a clear directional trade recommendation with high conviction. However, three of the four (OpenAI, Anthropic, XAI) are private companies with no direct public ticker. Google DeepMind is part of Alphabet (GOOGL), making it the only directly named public equity expression. While the pipeline tagged MSFT (due to OpenAI stake) and META as implied, Baker did not name Microsoft or Meta as foundation model beneficiaries — he named OpenAI specifically, not its investor. META was not mentioned at all. Therefore the basket is limited to GOOGL as the sole public company Baker actually identified as a beneficiary of this flywheel dynamic.",NO,YES
